m421_04_f12_i0_0 20 -6.144171237945557 -6.315309524536133 -5.801278114318848 -6.060334205627441 -5.616372585296631 -5.819493293762207 -5.531627655029297 -6.028392314910889 -4.608003616333008 -7.028365612030029 -5.137844085693359 -5.683055877685547 -4.909677982330322 -6.140490531921387 -5.219128131866455 -4.18450403213501 -4.28107213973999 -3.3748326301574707 -1.8627185821533203 -1.090773582458496 -4.581808090209961 -5.828384876251221 -3.15999436378479 -5.286043167114258 -3.8424859046936035 -1.5777571201324463 -4.056144714355469 -4.080651760101318 -4.012239456176758 -3.27872896194458 -4.643240928649902
m421_04_p01_i0_0 20 -6.215411186218262 -5.731760501861572 -5.965725898742676 -6.726593494415283 -6.542082786560059 -6.118892669677734 -6.298984050750732 -6.058384418487549 -3.955033779144287 -7.749499797821045 -5.9165873527526855 -5.8258891105651855 -5.529880046844482 -6.619062900543213 -5.0342559814453125 -3.817014217376709 -3.558480739593506 -2.826704502105713 -2.9932546615600586 -0.6443036794662476 -4.503586769104004 -6.015082836151123 -3.876891613006592 -6.383774280548096 -4.3952956199646 -3.8606276512145996 -3.4130568504333496 -4.423110008239746 -3.449528217315674 -2.7126970291137695 -3.0172300338745117
m426_04_p01_i0_0 25 -6.7629289627075195 -5.707674980163574 -8.02646255493164 -8.141507148742676 -7.98609733581543 -5.734021186828613 -5.787138938903809 -6.890460968017578 -5.624375343322754 -7.454073905944824 -7.671444892883301 -8.307611465454102 -8.296666145324707 -6.042355537414551 -6.170742988586426 -5.669777870178223 -4.976620674133301 -5.061428070068359 -5.21528434753418 -6.03361701965332 -4.540743827819824 -5.486769676208496 -6.705960273742676 -5.427748680114746 -0.11518025398254395 -6.4727888107299805 -5.263092994689941 -5.647722244262695 -4.867382049560547 -4.325832366943359 -4.573158264160156
m426_04_f12_i0_0 25 -5.542084693908691 -5.078556537628174 -5.915926456451416 -5.868938446044922 -5.791375637054443 -5.067981243133545 -5.084055423736572 -5.13632869720459 -7.346832752227783 -4.829242706298828 -6.0600996017456055 -7.745438098907471 -8.248270034790039 -4.762452602386475 -5.71106481552124 -4.271082401275635 -4.353372097015381 -5.4284281730651855 -5.418123722076416 -7.673971176147461 -3.4400129318237305 -3.0948548316955566 -7.086883544921875 -3.899959087371826 -0.28076493740081787 -6.536026954650879 -4.163586616516113 -5.926235198974609 -3.7331485748291016 -5.502925395965576 -6.227221965789795
m431_04_f12_i0_0 30 -4.908761501312256 -5.434130668640137 -7.247411251068115 -8.686019897460938 -8.110779762268066 -6.6467180252075195 -7.061945915222168 -6.118053913116455 -5.091984272003174 -7.283002853393555 -6.731681823730469 -7.043198585510254 -6.487279891967773 -7.30509090423584 -6.81173038482666 -3.790278434753418 -5.261690139770508 -3.0970754623413086 -6.218445301055908 -4.321646690368652 -3.8483476638793945 -3.317984104156494 -5.403014183044434 -5.469949245452881 -3.821136474609375 -4.931167125701904 -4.6741862297058105 -5.581643581390381 -3.0839409828186035 -0.34432899951934814 -3.945451259613037
m431_04_p01_i0_0 30 -5.007436752319336 -5.390594482421875 -7.320338249206543 -7.682199478149414 -7.646295547485352 -5.026675224304199 -6.0714874267578125 -5.5666399002075195 -3.8413784503936768 -7.201022624969482 -6.409579277038574 -6.321528434753418 -5.727099895477295 -6.624565124511719 -5.999298572540283 -4.405968189239502 -4.5627312660217285 -4.113213062286377 -6.318366050720215 -3.396052360534668 -3.5854358673095703 -4.095483779907227 -4.990732669830322 -4.865462303161621 -4.038183212280273 -4.840333938598633 -4.67233943939209 -4.979313850402832 -3.396540403366089 -0.4816177785396576 -2.1582608222961426
m414_04_r06_i0_0 16 -5.054169654846191 -4.252338409423828 -5.715794563293457 -7.353192329406738 -6.285745620727539 -6.24874210357666 -4.906993865966797 -5.377188682556152 -5.311394691467285 -6.836475372314453 -7.012585639953613 -5.467474937438965 -6.408273696899414 -5.536064147949219 -5.907350540161133 -0.5616886615753174 -4.496273994445801 -5.006206512451172 -5.51041316986084 -2.8498477935791016 -4.102413177490234 -3.0707764625549316 -3.0411198139190674 -6.095946311950684 -2.8059113025665283 -4.367557048797607 -3.4318997859954834 -3.5317132472991943 -4.4559221267700195 -3.6505792140960693 -5.306306838989258
m414_04_p01_i0_0 16 -4.619935989379883 -4.158323287963867 -4.668163776397705 -5.609516143798828 -6.726896286010742 -5.152734756469727 -4.25345516204834 -4.7369704246521 -4.600142955780029 -6.166514873504639 -6.8805251121521 -4.014564514160156 -5.887246608734131 -4.919277191162109 -5.288034915924072 -0.37854158878326416 -6.019883155822754 -6.017755031585693 -6.530150890350342 -3.510148525238037 -4.6864705085754395 -4.354682922363281 -3.302689552307129 -5.913414001464844 -4.005398273468018 -4.833888053894043 -5.307913303375244 -3.4991984367370605 -5.023909568786621 -3.5206260681152344 -5.297126293182373
m428_04_p01_i0_0 27 -6.413985252380371 -5.636734485626221 -7.316397666931152 -5.3761982917785645 -8.433682441711426 -5.678247451782227 -6.145037651062012 -8.312829971313477 -7.210911750793457 -6.77032470703125 -6.694303512573242 -6.050045490264893 -6.960313320159912 -7.118672847747803 -5.7550177574157715 -5.49468994140625 -4.508533000946045 -5.058207035064697 -6.8553547859191895 -4.575656414031982 -4.55888557434082 -6.156454563140869 -4.902733325958252 -5.625591278076172 -5.671452522277832 -6.532272815704346 -0.111021026968956 -5.991085052490234 -5.349887847900391 -5.45854377746582 -5.242273807525635
m428_04_f12_i0_0 27 -5.03741979598999 -3.9265875816345215 -7.046854496002197 -5.841865062713623 -6.944265842437744 -6.200087547302246 -6.088673114776611 -6.935748100280762 -6.158101558685303 -4.916760444641113 -6.489094257354736 -5.975709915161133 -5.678792476654053 -6.329064846038818 -6.019558429718018 -4.538692951202393 -4.0537943840026855 -4.573126316070557 -6.557215213775635 -4.134405136108398 -3.7715282440185547 -3.9610235691070557 -4.170761585235596 -3.0620815753936768 -3.938537836074829 -5.1900787353515625 -0.3278964161872864 -5.07962703704834 -4.480138778686523 -4.492334842681885 -4.787511825561523
m422_04_p01_i0_0 21 -5.378831386566162 -5.224235534667969 -7.094071388244629 -6.64482307434082 -6.48038387298584 -4.093330383300781 -5.789422988891602 -5.247076511383057 -5.808980941772461 -4.95988655090332 -5.0358123779296875 -5.720471382141113 -6.116766929626465 -5.1447319984436035 -5.096531867980957 -4.4324517250061035 -4.436836242675781 -4.581713676452637 -4.962742805480957 -5.068741798400879 -0.4744129776954651 -5.041299343109131 -4.095779895782471 -3.830425500869751 -3.906815528869629 -3.994537353515625 -3.2945761680603027 -4.360830307006836 -3.438246011734009 -3.3665175437927246 -2.8458640575408936
m422_04_r06_i0_0 21 -4.992305278778076 -4.464073181152344 -5.963779449462891 -6.159142971038818 -4.736077785491943 -4.5923075675964355 -5.879547595977783 -5.0037713050842285 -5.7004714012146 -5.31440544128418 -5.103411674499512 -6.179737567901611 -5.475560188293457 -5.363527297973633 -4.671808242797852 -3.660274028778076 -3.482807159423828 -4.370718479156494 -3.783259391784668 -4.758605480194092 -0.8677345514297485 -4.5860724449157715 -3.9210290908813477 -3.2515697479248047 -3.029987335205078 -3.5673303604125977 -2.593395233154297 -4.375965595245361 -2.2737040519714355 -3.531628131866455 -3.5459814071655273
f412_04_p01_i0_0 12 -5.605998516082764 -5.227066993713379 -5.958205223083496 -4.210782527923584 -3.6523139476776123 -5.275210380554199 -3.0225887298583984 -5.415273189544678 -5.59901237487793 -3.893326997756958 -5.098683834075928 -0.27310675382614136 -4.21610164642334 -3.5795953273773193 -4.643826961517334 -5.843419075012207 -7.090802192687988 -6.311615943908691 -5.20034646987915 -5.753818035125732 -5.523830413818359 -8.026383399963379 -5.58419132232666 -5.417049884796143 -7.183773517608643 -4.565908432006836 -6.426747798919678 -5.637874603271484 -6.887800216674805 -6.698923587799072 -7.470942974090576
f412_04_f12_i0_0 12 -5.5105156898498535 -5.141312122344971 -5.1525115966796875 -3.185243606567383 -2.8980321884155273 -2.9622411727905273 -1.888001799583435 -2.9777731895446777 -4.702783107757568 -3.0214085578918457 -4.28023099899292 -1.1792300939559937 -4.039119243621826 -2.566801071166992 -3.042314052581787 -5.993485450744629 -6.298848628997803 -6.7482075691223145 -5.568319320678711 -6.377562522888184 -5.393170356750488 -5.952213764190674 -5.684031963348389 -2.907406806945801 -5.716960430145264 -4.4157209396362305 -6.1664581298828125 -4.318258285522461 -6.011791229248047 -6.629134654998779 -6.315766334533691
f404_04_f12_i0_0 4 -5.421014308929443 -5.800587177276611 -3.3804357051849365 -0.2731883227825165 -3.810681104660034 -4.542623043060303 -3.9900405406951904 -5.600265026092529 -6.714860439300537 -3.347778081893921 -3.5103037357330322 -4.724217891693115 -4.539515018463135 -3.5800881385803223 -4.247469902038574 -7.700831413269043 -6.689535617828369 -7.930131435394287 -6.077871322631836 -8.107597351074219 -7.918463230133057 -7.405328750610352 -6.601660251617432 -6.602208614349365 -7.463265895843506 -6.289255619049072 -6.537907123565674 -7.26404333114624 -6.704518795013428 -9.086390495300293 -7.962647914886475
f404_04_p01_i0_0 4 -6.121090412139893 -6.865767002105713 -4.620604991912842 -0.07228333503007889 -5.348058700561523 -6.284334659576416 -4.626486301422119 -6.926767826080322 -7.445411205291748 -5.4566330909729 -5.0126543045043945 -5.011379241943359 -5.356423377990723 -5.7676215171813965 -5.9650797843933105 -7.6136908531188965 -7.082743167877197 -8.857285499572754 -6.788092136383057 -7.5342936515808105 -7.811794757843018 -8.352958679199219 -6.529548168182373 -6.763116359710693 -8.312853813171387 -7.427968502044678 -6.081733226776123 -7.71820592880249 -7.790815830230713 -9.13314151763916 -8.555719375610352
f433_04_p01_i0_0 15 -5.6879119873046875 -4.4391937255859375 -4.945683479309082 -5.15187406539917 -5.293837070465088 -5.04585599899292 -4.71457576751709 -4.561844825744629 -4.556467056274414 -6.993180751800537 -5.59804105758667 -2.4744250774383545 -5.494351863861084 -3.765808582305908 -0.2480885535478592 -4.902684688568115 -8.501341819763184 -7.4348464012146 -6.230570316314697 -5.702155590057373 -5.919701099395752 -7.959413051605225 -5.778897285461426 -6.835719585418701 -5.807784557342529 -8.239556312561035 -5.934235572814941 -7.354427814483643 -6.705790996551514 -5.9979143142700195 -5.755679607391357
f433_04_f12_i0_0 15 -4.179512977600098 -3.462149143218994 -3.0226340293884277 -3.949183940887451 -4.323749542236328 -4.026612758636475 -3.7154464721679688 -3.9198389053344727 -4.219293117523193 -5.362158298492432 -4.068156719207764 -2.682082176208496 -3.7661757469177246 -3.015761375427246 -0.5345028638839722 -4.491405963897705 -7.1227617263793945 -6.596428394317627 -6.549556732177734 -5.447894096374512 -6.193655014038086 -6.16212797164917 -5.903406620025635 -5.85812520980835 -5.763782501220703 -7.063851356506348 -5.80131721496582 -6.87126350402832 -5.783099174499512 -6.25023889541626 -5.266429424285889
f409_04_p01_i0_0 9 -4.86562967300415 -4.389130115509033 -5.9194746017456055 -7.40138053894043 -5.363083362579346 -5.369845867156982 -5.014967918395996 -4.633650302886963 -0.08256661146879196 -8.759696960449219 -6.4734625816345215 -7.074957370758057 -5.497635841369629 -6.867726802825928 -6.672906398773193 -6.120884418487549 -7.795934677124023 -6.697116374969482 -6.765559196472168 -5.497596740722656 -7.628824710845947 -6.422590255737305 -8.711158752441406 -7.4281325340271 -5.969424247741699 -7.42217493057251 -7.008486270904541 -7.818596363067627 -8.794119834899902 -5.583292484283447 -7.065832614898682
f409_04_f12_i0_0 9 -3.820040225982666 -3.649601697921753 -4.301172256469727 -6.120184898376465 -4.278987884521484 -4.500148773193359 -5.597239017486572 -2.9783077239990234 -0.22413726150989532 -7.335025310516357 -5.159135818481445 -7.420310020446777 -4.548739910125732 -5.591121196746826 -5.198668479919434 -6.090229034423828 -6.27687931060791 -6.411595344543457 -6.829595565795898 -5.860846996307373 -6.735489368438721 -5.407183647155762 -7.797429084777832 -6.111226558685303 -5.672390937805176 -6.406131267547607 -6.6975483894348145 -6.7532453536987305 -7.30939245223999 -6.177192687988281 -6.001111030578613
f403_04_p01_i0_0 3 -5.360508918762207 -4.420126438140869 -0.21151596307754517 -4.071633815765381 -3.7607338428497314 -6.071560382843018 -5.915126800537109 -3.9383387565612793 -5.5204620361328125 -6.844310283660889 -4.602880001068115 -3.5583341121673584 -5.503638744354248 -4.690458297729492 -3.8043885231018066 -5.733343601226807 -6.470425128936768 -5.755500316619873 -6.010388374328613 -6.30324125289917 -6.974570274353027 -6.554841995239258 -5.6931233406066895 -8.17280387878418 -6.228222370147705 -8.388533592224121 -7.048427581787109 -6.347157955169678 -6.731616020202637 -6.862981796264648 -5.359961986541748
f403_04_f12_i0_0 3 -4.41551399230957 -3.514223337173462 -0.529412567615509 -2.8587417602539062 -2.572450876235962 -4.875769138336182 -6.936405658721924 -4.458626747131348 -5.269746780395508 -4.46452522277832 -3.0315940380096436 -4.108221530914307 -3.335069179534912 -3.135946750640869 -3.835913896560669 -5.197844505310059 -5.908924102783203 -5.648535251617432 -6.083968639373779 -6.539617538452148 -7.3113579750061035 -5.645959854125977 -6.905182361602783 -7.65769624710083 -7.038359642028809 -7.509659290313721 -6.9514946937561035 -6.88407564163208 -6.877847194671631 -8.014357566833496 -4.905463695526123
f402_04_f12_i0_0 2 -1.7295058965682983 -1.039840579032898 -3.645284652709961 -4.32161283493042 -3.5252132415771484 -4.888069152832031 -3.8891520500183105 -4.208612442016602 -4.045835494995117 -2.2962756156921387 -4.219018936157227 -4.662895202636719 -3.7468490600585938 -3.522940158843994 -4.968024253845215 -4.007224082946777 -4.11858606338501 -4.332046985626221 -5.87101411819458 -5.173708915710449 -5.591409683227539 -3.1202874183654785 -5.363399028778076 -5.176262855529785 -5.150754928588867 -5.182140827178955 -4.572467803955078 -5.418254375457764 -5.118313312530518 -5.217872142791748 -5.743110656738281
f402_04_p01_i0_0 2 -2.544546127319336 -0.8060374855995178 -2.8462061882019043 -4.8277716636657715 -3.0482287406921387 -5.5851826667785645 -3.4690451622009277 -4.188871383666992 -2.764932155609131 -4.146705627441406 -3.988992691040039 -3.26064395904541 -4.406850814819336 -2.949979543685913 -3.2010507583618164 -5.258619785308838 -5.4958062171936035 -4.837072849273682 -6.362205982208252 -5.558889865875244 -5.68995475769043 -4.359638690948486 -6.20172643661499 -5.440267086029053 -5.523208141326904 -6.690703868865967 -5.6951985359191895 -5.686516284942627 -6.279530048370361 -5.075974941253662 -5.316657066345215
m427_04_f12_i0_0 26 -6.298457622528076 -6.886540412902832 -5.87796688079834 -5.0536370277404785 -5.654720783233643 -5.753620147705078 -6.017351150512695 -5.311330795288086 -5.919541358947754 -4.957646369934082 -4.750730037689209 -5.516591548919678 -5.255934238433838 -6.584833145141602 -5.396129131317139 -5.632102966308594 -5.117891788482666 -4.196200847625732 -1.5828527212142944 -3.8809142112731934 -5.648545265197754 -5.561954498291016 -4.1437764167785645 -5.301455020904541 -5.957701683044434 -0.4979487657546997 -5.502770900726318 -4.451583385467529 -3.982062816619873 -4.207000255584717 -6.261983394622803
m427_04_p01_i0_0 26 -7.867282867431641 -7.959035396575928 -7.427045822143555 -5.4917707443237305 -7.1084089279174805 -4.721211910247803 -6.205600738525391 -5.627922058105469 -5.344817638397217 -5.857666015625 -6.000214576721191 -5.940707206726074 -6.544880390167236 -8.32970142364502 -6.521142959594727 -5.767367362976074 -5.700315475463867 -5.008157253265381 -1.7009177207946777 -2.7943172454833984 -5.13519811630249 -6.416904449462891 -3.71108078956604 -4.535733222961426 -5.205570220947266 -0.591839611530304 -5.024655818939209 -2.6700453758239746 -5.3600969314575195 -4.308488368988037 -4.506651401519775
m419_04_f12_i0_0 18 -7.171523571014404 -6.28495979309082 -6.446228504180908 -8.350214958190918 -8.597192764282227 -8.94547176361084 -7.882208347320557 -7.52859354019165 -8.069208145141602 -5.823308944702148 -6.877500534057617 -7.769465446472168 -8.458876609802246 -7.177145957946777 -7.495621681213379 -6.687353134155273 -5.346447944641113 -0.08125760406255722 -5.558068752288818 -5.313839912414551 -6.063778400421143 -4.907900810241699 -7.425810813903809 -7.721989154815674 -4.957194805145264 -6.253514766693115 -5.452605247497559 -5.000786781311035 -4.567347526550293 -5.127354621887207 -5.456480979919434
m419_04_p01_i0_0 18 -6.40565824508667 -5.597949504852295 -5.796975612640381 -7.739706516265869 -6.908987045288086 -7.488944053649902 -6.493947982788086 -6.496771335601807 -6.019888877868652 -5.389525413513184 -5.954052448272705 -5.989596843719482 -6.171573162078857 -6.017830848693848 -7.107024669647217 -7.183210849761963 -4.934999942779541 -0.09797617793083191 -4.900892734527588 -5.22465705871582 -5.55259370803833 -5.321072101593018 -7.096848964691162 -6.758206367492676 -5.542782306671143 -6.194521427154541 -5.591886520385742 -5.3150410652160645 -5.301774978637695 -5.654323577880859 -4.844376087188721
f408_04_p01_i0_0 8 -6.868945598602295 -5.734592437744141 -4.494318962097168 -5.323300838470459 -4.992007255554199 -5.286534786224365 -4.947225570678711 -0.1747192144393921 -5.044175624847412 -6.021093845367432 -4.793980121612549 -3.845914363861084 -6.318353176116943 -5.794342517852783 -4.340035915374756 -5.417051315307617 -7.2221879959106445 -6.1001739501953125 -3.740211009979248 -5.617438316345215 -6.021363258361816 -6.72022008895874 -6.974684238433838 -6.62870454788208 -5.946844577789307 -4.942632675170898 -6.815152645111084 -5.01902961730957 -6.2363739013671875 -5.695608615875244 -6.753082752227783
f408_04_f12_i0_0 8 -4.817726135253906 -4.2178497314453125 -3.9365203380584717 -2.7540814876556396 -3.445699453353882 -2.773876667022705 -4.050594806671143 -0.8084428906440735 -5.2440690994262695 -3.3118269443511963 -3.520195722579956 -3.096834182739258 -3.560497283935547 -4.453299522399902 -3.850414991378784 -5.391498565673828 -5.65756893157959 -6.282702445983887 -3.464521646499634 -6.04536247253418 -5.2660908699035645 -5.466119766235352 -6.358247756958008 -2.9675838947296143 -5.932212829589844 -3.488738775253296 -5.287018775939941 -5.016454219818115 -5.476639747619629 -6.022927761077881 -6.660234451293945
m423_04_p01_i0_0 22 -5.801272392272949 -7.183996200561523 -5.112587928771973 -5.543058395385742 -6.447981834411621 -3.6102142333984375 -6.577775955200195 -5.25147819519043 -5.642551422119141 -6.177485466003418 -4.596158027648926 -5.839770317077637 -5.9009552001953125 -5.559762001037598 -6.526369094848633 -4.923089981079102 -3.9658029079437256 -3.6552374362945557 -5.182950973510742 -5.811069488525391 -3.513404607772827 -0.4320528507232666 -3.8095827102661133 -3.6847658157348633 -4.660161972045898 -5.066983222961426 -4.979198455810547 -3.473987579345703 -5.313675880432129 -3.8979034423828125 -2.837306022644043
m423_04_f12_i0_0 22 -4.863034725189209 -5.89373254776001 -5.3706560134887695 -6.1968207359313965 -4.926551818847656 -4.503716945648193 -6.93735408782959 -4.710916042327881 -6.106698989868164 -4.5542120933532715 -3.70241641998291 -6.267392158508301 -4.635390281677246 -5.3750081062316895 -6.008238315582275 -4.212668418884277 -4.357202053070068 -4.708553314208984 -4.344203948974609 -6.14751672744751 -3.4670541286468506 -0.45988181233406067 -4.158357620239258 -2.7665324211120605 -3.706915855407715 -4.353097438812256 -4.664790153503418 -4.385382175445557 -4.291923999786377 -4.208505153656006 -4.031172275543213
f406_04_f12_i0_0 6 -5.711634635925293 -6.265436172485352 -6.772407531738281 -4.180832862854004 -6.497730255126953 -0.13459669053554535 -6.630917549133301 -6.007653713226318 -6.659453392028809 -6.69865608215332 -4.206408500671387 -5.895322322845459 -3.232105016708374 -4.554262161254883 -4.864931106567383 -7.552101135253906 -8.557307243347168 -8.3278226852417 -6.300062656402588 -7.809638023376465 -6.881968975067139 -7.463472366333008 -6.625937461853027 -5.575057506561279 -6.927127838134766 -5.184682846069336 -6.667753219604492 -9.121125221252441 -7.362156867980957 -6.474867820739746 -6.835763454437256
f406_04_p01_i0_0 6 -5.750279903411865 -5.394993782043457 -6.2158355712890625 -3.9564270973205566 -6.27080774307251 -0.18260298669338226 -6.5714287757873535 -5.1769514083862305 -5.2791571617126465 -5.671250820159912 -4.428256034851074 -5.144828796386719 -3.884589910507202 -5.9288506507873535 -4.3422956466674805 -6.256481170654297 -7.331230163574219 -6.393929481506348 -5.69341516494751 -6.052529811859131 -5.407254219055176 -5.719265937805176 -5.303062915802002 -5.573707103729248 -5.908799648284912 -5.693047046661377 -5.555001258850098 -6.0976033210754395 -6.2563652992248535 -4.61554479598999 -4.130983352661133
m429_04_f12_i0_0 28 -6.785715579986572 -6.32605504989624 -6.538794040679932 -7.0075554847717285 -6.54543924331665 -8.596879005432129 -6.279886245727539 -5.910037994384766 -7.8423566818237305 -4.361971378326416 -6.542916297912598 -5.032687187194824 -7.649851322174072 -6.833679676055908 -7.934556007385254 -5.139524936676025 -5.324461460113525 -5.489356517791748 -5.448784828186035 -5.211324214935303 -5.421131610870361 -4.2973432540893555 -4.0920820236206055 -4.2966694831848145 -6.8619771003723145 -3.6964008808135986 -6.0144944190979 -0.1671183854341507 -4.44198751449585 -5.433780193328857 -6.214536190032959
m429_04_p01_i0_0 28 -7.530018329620361 -6.610708713531494 -6.380809783935547 -7.316502571105957 -6.410617828369141 -7.841240882873535 -7.321743488311768 -5.638601303100586 -8.586512565612793 -5.0962042808532715 -6.410444259643555 -5.886577606201172 -7.735118865966797 -7.361174583435059 -7.991530895233154 -3.6258859634399414 -5.478613376617432 -4.011934280395508 -6.183879375457764 -4.423314094543457 -4.090251922607422 -4.582915306091309 -4.707556247711182 -4.294817924499512 -5.191756725311279 -4.792000770568848 -6.349916934967041 -0.21732795238494873 -3.3228163719177246 -5.699365615844727 -5.276010036468506
